mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
124744,Mr,Guillaume,Balas,,,male,France,Rillieux-la-Pape,1972-08-30^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124744.jpg,,,,,,,https://data.europarl.europa.eu/person/124744
124695,Mr,Jan,Keller,,,male,Czechia,Frýdek-Místek,1955-01-23^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124695.jpg,,,,,,,https://data.europarl.europa.eu/person/124695
102931,Mr,Keith,Taylor,,,male,United Kingdom,Rochford,1953-08-01^^http://www.w3.org/2001/XMLSchema#date,2022-10-31^^http://www.w3.org/2001/XMLSchema#date,https://www.europarl.europa.eu/mepphoto/102931.jpg,,,,,,,https://data.europarl.europa.eu/person/102931
124711,Mr,Norbert,Erdős,,,male,Hungary,Orosháza,1972-10-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124711.jpg,,,,,,,https://data.europarl.europa.eu/person/124711
124743,Mr,Artis,Pabriks,,,male,Latvia,Jūrmala,1966-03-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124743.jpg,,,,,,,https://data.europarl.europa.eu/person/124743
103246,Mr,Auke,Zijlstra,,,male,Netherlands,Haskerland,1964-11-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/103246.jpg,,,,,,,https://data.europarl.europa.eu/person/103246
124688,Mr,Christos,Stylianides,Χρήστος,Στυλιανίδης,male,Cyprus,Nicosia,1958-06-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124688.jpg,,,,,,,https://data.europarl.europa.eu/person/124688
107212,Mr,Andrey,Novakov,Андрей,Новаков,male,Bulgaria,PAZARDZHIK,1988-07-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/107212.jpg,mailto:andrey.novakov@europarl.europa.eu,http://andreynovakov.eu/,https://twitter.com/andreynovakov,,https://www.facebook.com/andrey.novakov,https://www.instagram.com/novakov.a/,https://data.europarl.europa.eu/person/107212
124722,Mr,Csaba,Molnár,,,male,Hungary,Csorna,1975-12-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124722.jpg,mailto:csaba.molnar@europarl.europa.eu,,,,https://www.facebook.com/drmolnarcsaba,,https://data.europarl.europa.eu/person/124722
124692,Mr,Demetris,Papadakis,Δημήτρης,Παπαδάκης,male,Cyprus,Ammochostos,1966-08-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124692.jpg,mailto:demetris.papadakis@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/124692
124705,Mr,István,Ujhelyi,,,male,Hungary,Berettyóújfalu,1975-02-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124705.jpg,mailto:istvan.ujhelyi@europarl.europa.eu,https://ujhelyi.eu/hu/koszonto,https://twitter.com/istvan_ujhelyi,https://www.facebook.com/dr.ujhelyi.istvan,,https://www.instagram.com/istvan.ujhelyi.official,https://data.europarl.europa.eu/person/124705
113892,Mr,Eric,Andrieu,,,male,France,Narbonne,1960-04-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/113892.jpg,,,,,,,https://data.europarl.europa.eu/person/113892
124739,Mr,Carlos,Zorrinho,,,male,Portugal,Óbidos,1959-05-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124739.jpg,mailto:carlos.zorrinho@europarl.europa.eu,https://carlos.zorrinho.eu/,https://twitter.com/czorrinho,,https://www.facebook.com/czorrinho,,https://data.europarl.europa.eu/person/124739
114268,Mr,Nils,Torvalds,,,male,Finland,Ekenäs,1945-08-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/114268.jpg,mailto:nils.torvalds@europarl.europa.eu,https://nilstorvalds.fi/,https://twitter.com/nilstorvalds,https://www.facebook.com/NILSTORVALDS2018/,,,https://data.europarl.europa.eu/person/114268
124713,Mr,Tomáš,Zdechovský,,,male,Czechia,Havlíčkův Brod,1979-11-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124713.jpg,mailto:tomas.zdechovsky@europarl.europa.eu,http://www.zdechovsky.eu/,https://twitter.com/TomasZdechovsky,https://www.facebook.com/tomaszdechovsky/,,https://www.instagram.com/tomaszdechovsky/,https://data.europarl.europa.eu/person/124713
124693,Mr,Pascal,Durand,,,male,France,Montreuil-Sous-Bois,1960-10-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124693.jpg,mailto:pascal.durand@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/124693
112744,Mr,Tonino,Picula,,,male,Croatia,Mali Lošinj,1961-08-31^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/112744.jpg,mailto:tonino.picula@europarl.europa.eu,http://toninopicula.com/,https://twitter.com/TPicula,https://www.facebook.com/PiculaTonino/,,https://www.instagram.com/tonino_picula/,https://data.europarl.europa.eu/person/112744
124691,Mr,Costas,Mavrides,Κώστας,Μαυρίδης,male,Cyprus,Kato Dhikomo,1962-05-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124691.jpg,mailto:costas.mavrides@europarl.europa.eu,,https://twitter.com/MavridesCostas,https://facebook.com/cmavrides/,https://www.facebook.com/costas.mavrides.3,,https://data.europarl.europa.eu/person/124691
124738,Mr,Gilles,Lebreton,,,male,France,Brest,1958-10-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124738.jpg,mailto:gilles.lebreton@europarl.europa.eu,,https://twitter.com/gilles_lebreton?lang=en,https://fr-fr.facebook.com/gilleslebreton.fn/,,,https://data.europarl.europa.eu/person/124738
124714,Mr,Andor,Deli,,,male,Hungary,Óbecse (Szerbia),1977-05-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124714.jpg,mailto:andor.deli@europarl.europa.eu,http://deli.fidesz-eu.hu,https://twitter.com/andordeli,https://www.facebook.com/deliandor,,,https://data.europarl.europa.eu/person/124714
124725,Mr,Louis-Joseph,Manscour,,,male,France,La Trinité (Martinique),1945-03-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124725.jpg,,,,,,,https://data.europarl.europa.eu/person/124725
124703,Mr,Tibor,Szanyi,,,male,Hungary,Budapest,1956-07-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124703.jpg,,,,,,,https://data.europarl.europa.eu/person/124703
124702,Mr,Jaromír,Štětina,,,male,Czechia,Praha,1943-04-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124702.jpg,,,,,,,https://data.europarl.europa.eu/person/124702
124720,Mr,Tamás,Meszerics,,,male,Hungary,Győr,1964-12-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124720.jpg,,,,,,,https://data.europarl.europa.eu/person/124720
124727,Mr,Jussi,Halla-aho,,,male,Finland,Tampere,1971-04-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124727.jpg,,,,,,,https://data.europarl.europa.eu/person/124727
124707,Mr,Petr,Ježek,,,male,Czechia,Praha,1965-03-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124707.jpg,,,,,,,https://data.europarl.europa.eu/person/124707
124706,Mr,Pavel,Telička,,,male,Czechia,Washington DC,1965-08-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124706.jpg,,,,,,,https://data.europarl.europa.eu/person/124706
117477,Mr,Mark,Demesmaeker,,,male,Belgium,,1958-09-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/117477.jpg,,,,,,,https://data.europarl.europa.eu/person/117477
118658,Mr,Brian,Hayes,,,male,Ireland,Dublin,1969-08-23^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/118658.jpg,,,,,,,https://data.europarl.europa.eu/person/118658
108080,Mr,Franck,Proust,,,male,France,Poitiers,1963-05-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/108080.jpg,,,,,,,https://data.europarl.europa.eu/person/108080
111014,Mr,Josef,Weidenholzer,,,male,Austria,St. Florian am Inn,1950-03-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/111014.jpg,,,,,,,https://data.europarl.europa.eu/person/111014
124699,Mr,Miroslav,Poche,,,male,Czechia,Chlumec nad Cidlinou,1978-06-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124699.jpg,,,,,,,https://data.europarl.europa.eu/person/124699
124721,Mr,Benedek,Jávor,,,male,Hungary,Budapest,1972-07-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124721.jpg,,,,,,,https://data.europarl.europa.eu/person/124721
107041,Mr,Heinz K.,Becker,,,male,Austria,Baden bei Wien,1950-06-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/107041.jpg,,,,,,,https://data.europarl.europa.eu/person/107041
124689,Mr,Neoklis,Sylikiotis,Νεοκλής,Συλικιώτης,male,Cyprus,Lemesos,1959-01-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124689.jpg,,,,,,,https://data.europarl.europa.eu/person/124689
124746,Mr,Andrejs,Mamikins,,,male,Latvia,Sanktpēterburga (RU),1976-03-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124746.jpg,,,,,,,https://data.europarl.europa.eu/person/124746
119435,Mr,Davor Ivo,Stier,,,male,Croatia,Buenos Aires,1972-01-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/119435.jpg,,,,,,,https://data.europarl.europa.eu/person/119435
112755,Mr,Andrej,Plenković,,,male,Croatia,Zagreb,1970-04-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/112755.jpg,,,,,,,https://data.europarl.europa.eu/person/112755
124742,Mr,António,Marinho e Pinto,,,male,Portugal,Amarante,1950-09-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124742.jpg,,,,,,,https://data.europarl.europa.eu/person/124742
124752,Mr,Aymeric,Chauprade,,,male,France,La Ferté Bernard,1969-01-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124752.jpg,,,,,,,https://data.europarl.europa.eu/person/124752
124741,Mr,Ricardo,Serrão Santos,,,male,Portugal,Portalegre,1954-10-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124741.jpg,,,,,,,https://data.europarl.europa.eu/person/124741
124729,Mr,Renaud,Muselier,,,male,France,Marseille,1959-05-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124729.jpg,,,,,,,https://data.europarl.europa.eu/person/124729
103488,Mr,Sergio,Gutiérrez Prieto,,,male,Spain,Escalona (Toledo),1982-07-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/103488.jpg,,,,,,,https://data.europarl.europa.eu/person/103488
109337,Mr,Philippe,De Backer,,,male,Belgium,Ekeren,1978-12-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/109337.jpg,,,,,,,https://data.europarl.europa.eu/person/109337
111024,Mr,Jens,Nilsson,,,male,Sweden,Västervik,1948-09-25^^http://www.w3.org/2001/XMLSchema#date,2018-03-12^^http://www.w3.org/2001/XMLSchema#date,https://www.europarl.europa.eu/mepphoto/111024.jpg,,,,,,,https://data.europarl.europa.eu/person/111024
111027,Mr,Svetoslav Hristov,Malinov,Светослав Христов,Малинов,male,Bulgaria,Dupnitsa,1968-01-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/111027.jpg,,,,,,,https://data.europarl.europa.eu/person/111027
124728,Mr,Marc,Joulaud,,,male,France,Mayenne,1967-09-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124728.jpg,,,,,,,https://data.europarl.europa.eu/person/124728
102887,Mr,Béla,Kovács,,,male,Hungary,Budapest,1960-02-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/102887.jpg,,,,,,,https://data.europarl.europa.eu/person/102887
107385,Mr,Sampo,Terho,,,male,Finland,Helsinki,1977-09-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/107385.jpg,,,,,,,https://data.europarl.europa.eu/person/107385
111033,Mr,Kārlis,Šadurskis,,,male,Latvia,Rīga,1959-10-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/111033.jpg,,,,,,,https://data.europarl.europa.eu/person/111033
119431,Ms,Ruža,Tomašić,,,female,Croatia,Mladoševica,1958-05-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/119431.jpg,,,,,,,https://data.europarl.europa.eu/person/119431
124735,Ms,Miapetra,Kumpula-Natri,,,female,Finland,Vaasa,1972-05-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124735.jpg,mailto:miapetra.kumpula-natri@europarl.europa.eu,https://miapetra.fi/en/home,https://twitter.com/miapetrakumpula,,https://www.facebook.com/miapetra,,https://data.europarl.europa.eu/person/124735
103381,Ms,Terry,Reintke,,,female,Germany,Gelsenkirchen,1987-05-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/103381.jpg,mailto:terry.reintke@europarl.europa.eu,,https://twitter.com/TerryReintke,https://www.facebook.com/terry.reintke,,https://www.instagram.com/terry_reintke/,https://data.europarl.europa.eu/person/103381
124712,Ms,Andrea,Bocskor,,,female,Hungary,Beregszász (Ukrajna),1978-08-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124712.jpg,mailto:andrea.bocskor@europarl.europa.eu,https://bocskor.fidesz-eu.hu/hu/,https://twitter.com/AndreaBocskor,https://www.facebook.com/BocskorAndreaEP/,,https://www.instagram.com/bocskorandrea_ep/,https://data.europarl.europa.eu/person/124712
124708,Ms,Dita,Charanzová,,,female,Czechia,Praha,1975-04-30^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124708.jpg,mailto:dita.charanzova@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/124708
124710,Ms,Michaela,Šojdrová,,,female,Czechia,Zlín,1963-10-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124710.jpg,mailto:michaela.sojdrova@europarl.europa.eu,https://www.sojdrova.cz/,https://twitter.com/msojdrova,https://www.facebook.com/michaela.sojdrova/,,https://www.instagram.com/sojdrovamichaelaofficial/,https://data.europarl.europa.eu/person/124710
112748,Ms,Biljana,Borzan,,,female,Croatia,Osijek,1971-11-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/112748.jpg,mailto:biljana.borzan@europarl.europa.eu,https://biljanaborzan.eu/,https://twitter.com/BiljanaBorzan,,https://www.facebook.com/pages/Biljana-Borzan/478557245556978,,https://data.europarl.europa.eu/person/112748
124700,Ms,Yana,Toom,,,female,Estonia,Tallinn,1966-10-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124700.jpg,mailto:yana.toom@europarl.europa.eu,http://yanatoom.ee/,https://twitter.com/yanatoom,,https://www.facebook.com/yana.toom,,https://data.europarl.europa.eu/person/124700
118859,Ms,Roberta,Metsola,,,female,Malta,St Julians,1979-01-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/118859.jpg,mailto:roberta.metsola@europarl.europa.eu,http://robertametsola.eu/,https://twitter.com/RobertaMetsola,https://www.facebook.com/roberta.metsola,,https://www.instagram.com/roberta.metsola/,https://data.europarl.europa.eu/person/118859
119434,Ms,Dubravka,Šuica,,,female,Croatia,Dubrovnik,1957-05-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/119434.jpg,,,,,,,https://data.europarl.europa.eu/person/119434
124726,Ms,Henna,Virkkunen,,,female,Finland,Joutsa,1972-06-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124726.jpg,mailto:henna.virkkunen@europarl.europa.eu,http://www.hennavirkkunen.fi/,https://twitter.com/HennaVirkkunen,https://www.facebook.com/virkkunenhenna,,https://www.instagram.com/hennavirkkunen/,https://data.europarl.europa.eu/person/124726
124709,Ms,Martina,Dlabajová,,,female,Czechia,Zlín,1976-07-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124709.jpg,mailto:martina.dlabajova@europarl.europa.eu,http://www.dlabajova.eu,https://twitter.com/Mdlabajova,https://www.facebook.com/dlabajova.eu,,https://www.instagram.com/martinadlabajova/,https://data.europarl.europa.eu/person/124709
124734,Ms,Cláudia,Monteiro de Aguiar,,,female,Portugal,Funchal,1982-04-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124734.jpg,,,,,,,https://data.europarl.europa.eu/person/124734
120478,Ms,Martina,Michels,,,female,Germany,Berlin,1955-12-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/120478.jpg,mailto:martina.michels@europarl.europa.eu,http://www.martina-michels.de,https://twitter.com/martina_michels,https://www.facebook.com/Martina-Michels,,,https://data.europarl.europa.eu/person/120478
124753,Ms,Marie-Christine,Boutonnet,,,female,France,Albi,1949-02-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124753.jpg,,,,,,,https://data.europarl.europa.eu/person/124753
124287,Ms,Christine,Revault d'Allonnes Bonnefoy,,,female,France,Châteauroux,1971-11-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124287.jpg,,,,,,,https://data.europarl.europa.eu/person/124287
117491,Ms,Anneleen,Van Bossuyt,,,female,Belgium,Gent,1980-01-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/117491.jpg,,,,,,,https://data.europarl.europa.eu/person/117491
124750,Ms,Mireille,D'Ornano,,,female,France,,1951-06-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124750.jpg,,,,,,,https://data.europarl.europa.eu/person/124750
112788,Ms,Birgit,Collin-Langen,,,female,Germany,Trier,1956-09-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/112788.jpg,,,,,,,https://data.europarl.europa.eu/person/112788
124736,Ms,Merja,Kyllönen,,,female,Finland,Suomussalmi,1977-01-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124736.jpg,,,,,,,https://data.europarl.europa.eu/person/124736
118858,Ms,Marlene,Mizzi,,,female,Malta,Rabat,1954-12-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/118858.jpg,,,,,,,https://data.europarl.europa.eu/person/118858
114279,Ms,Isabelle,Thomas,,,female,France,Blanc-Mesnil,1961-11-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/114279.jpg,,,,,,,https://data.europarl.europa.eu/person/114279
113959,Ms,Martina,Anderson,,,female,Ireland,,1962-04-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/113959.jpg,,,,,,,https://data.europarl.europa.eu/person/113959
103845,Ms,Virginie,Rozière,,,female,France,Montpelllier,1976-06-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/103845.jpg,,,,,,,https://data.europarl.europa.eu/person/103845
124748,Ms,Marie-Christine,Arnautu,,,female,France,Paris,1952-10-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124748.jpg,,,,,,,https://data.europarl.europa.eu/person/124748
122885,Ms,Rina Ronja,Kari,,,female,Denmark,København,1985-02-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/122885.jpg,,,,,,,https://data.europarl.europa.eu/person/122885
124749,Ms,Marijana,Petir,,,female,Croatia,Kutina,1975-10-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124749.jpg,,,,,,,https://data.europarl.europa.eu/person/124749
119436,Ms,Ivana,Maletić,,,female,Croatia,Šibenik,1973-10-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/119436.jpg,,,,,,,https://data.europarl.europa.eu/person/119436
124732,Ms,Angélique,Delahaye,,,female,France,Lyon,1963-02-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124732.jpg,,,,,,,https://data.europarl.europa.eu/person/124732
124698,Ms,Marju,Lauristin,,,female,Estonia,Tallinn,1940-04-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124698.jpg,,,,,,,https://data.europarl.europa.eu/person/124698
124697,Ms,Kaja,Kallas,,,female,Estonia,Tallinn,1977-06-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124697.jpg,,,,,,,https://data.europarl.europa.eu/person/124697
111589,Ms,Inês Cristina,Zuber,,,female,Portugal,Évora,1980-03-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/111589.jpg,,,,,,,https://data.europarl.europa.eu/person/111589
124745,Ms,Iveta,Grigule-Pēterse,,,female,Latvia,,1964-09-30^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124745.jpg,,,,,,,https://data.europarl.europa.eu/person/124745
111011,Ms,Anthea,McIntyre,,,female,United Kingdom,London,1954-06-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/111011.jpg,,,,,,,https://data.europarl.europa.eu/person/111011
124740,Ms,Joëlle,Bergeron,,,female,France,Charlieu,1949-06-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124740.jpg,,,,,,,https://data.europarl.europa.eu/person/124740
124737,Ms,Maria João,Rodrigues,,,female,Portugal,Lisboa,1955-09-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124737.jpg,,,,,,,https://data.europarl.europa.eu/person/124737
124733,Ms,Sofia,Ribeiro,,,female,Portugal,,1976-07-17^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124733.jpg,,,,,,,https://data.europarl.europa.eu/person/124733
106202,Ms,Julia,Reid,,,female,United Kingdom,London,1952-07-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/106202.jpg,,,,,,,https://data.europarl.europa.eu/person/106202
124795,Mr,Flavio,Tosi,,,male,Italy,Verona,1969-06-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124795.jpg,,,,,,,https://data.europarl.europa.eu/person/124795
124784,Mr,Dan,Nica,,,male,Romania,Panciu,1960-07-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124784.jpg,mailto:dan.nica@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/124784
124770,Mr,Jean-François,Jalkh,,,male,France,Tournan-en-Brie,1957-05-23^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124770.jpg,mailto:jean-francois.jalkh@europarl.europa.eu,,https://twitter.com/JFJalkh,https://www.facebook.com/jfjalkh/,,,https://data.europarl.europa.eu/person/124770
124854,Mr,Salvatore,Cicu,,,male,Italy,Palermo,1957-09-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124854.jpg,,,,,,,https://data.europarl.europa.eu/person/124854
124852,Mr,Sergei,Stanishev,Сергей,Станишев,male,Bulgaria,Kherson,1966-05-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124852.jpg,mailto:sergei.stanishev@europarl.europa.eu,,https://twitter.com/SergeiStanishev,,https://www.facebook.com/Stanishev.Sergei/,,https://data.europarl.europa.eu/person/124852
124812,Mr,Fabio Massimo,Castaldo,,,male,Italy,Roma,1985-09-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124812.jpg,mailto:fabiomassimo.castaldo@europarl.europa.eu,http://www.fabiomassimocastaldo.it/,https://twitter.com/FMCastaldo,https://www.facebook.com/FabioMassimoCastaldo,,,https://data.europarl.europa.eu/person/124812
124806,Mr,David,McAllister,,,male,Germany,Berlin,1971-01-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124806.jpg,mailto:david.mcallister@europarl.europa.eu,https://www.david-mcallister.de/,https://twitter.com/davidmcallister,https://www.facebook.com/david.mcallister,,,https://data.europarl.europa.eu/person/124806
124780,Mr,Marco,Zanni,,,male,Italy,Lovere (BG),1986-07-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124780.jpg,mailto:marco.zanni@europarl.europa.eu,https://www.marco-zanni.eu/,https://twitter.com/Marcozanni86,https://www.facebook.com/marcozanniofficial,,https://instagram.com/marcozanniofficial?utm_medium=copy_link,https://data.europarl.europa.eu/person/124780
124808,Mr,Norbert,Lins,,,male,Germany,Ravensburg,1977-12-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124808.jpg,mailto:norbert.lins@europarl.europa.eu,http://www.norbert-lins.de/,https://twitter.com/linsnorbert/,https://www.facebook.com/Norbert.Lins.EU,,https://www.instagram.com/norbertlins.mdep/,https://data.europarl.europa.eu/person/124808
124821,Mr,Nicola,Danti,,,male,Italy,Pelago (FI),1966-09-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124821.jpg,mailto:nicola.danti@europarl.europa.eu,https://nicoladanti.eu/,https://twitter.com/DantiNicola/,,https://www.facebook.com/nicola.danti,https://www.instagram.com/nicoladantieu/,https://data.europarl.europa.eu/person/124821
124802,Mr,Siegfried,Mureşan,,,male,Romania,Hunedoara,1981-09-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124802.jpg,mailto:siegfried.muresan@europarl.europa.eu,http://www.siegfriedmuresan.eu/,https://twitter.com/SMuresan,https://www.facebook.com/SiegfriedMEP,https://www.facebook.com/siegfried.muresan,https://www.instagram.com/siegfriedmuresan,https://data.europarl.europa.eu/person/124802
