mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
197467,Mr,Geert,Bourgeois,,,male,Belgium,Roeselare,1951-07-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197467.jpg,mailto:geert.bourgeois@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197467
197539,Mr,Mikuláš,Peksa,,,male,Czechia,Praha,1986-06-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197539.jpg,mailto:mikulas.peksa@europarl.europa.eu,,https://twitter.com/vonpecka,https://www.facebook.com/peksamikulas/,,,https://data.europarl.europa.eu/person/197539
197452,Mr,Klemen,Grošelj,,,male,Slovenia,Kranj,1976-03-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197452.jpg,mailto:klemen.groselj@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197452
197517,Mr,Adam,Jarubas,,,male,Poland,Busko-Zdroj,1974-12-17^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197517.jpg,mailto:adam.jarubas@europarl.europa.eu,https://jarubasadam.pl/,https://twitter.com/JarubasAdam,https://www.facebook.com/JarubasAdam/,,https://www.instagram.com/jarubasadam/,https://data.europarl.europa.eu/person/197517
197500,Mr,Mounir,Satouri,,,male,France,Casablanca,1975-05-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197500.jpg,mailto:mounir.satouri@europarl.europa.eu,,https://twitter.com/mounirsatouri,https://www.facebook.com/mounir.satouri,,,https://data.europarl.europa.eu/person/197500
197501,Mr,Joachim Stanisław,Brudziński,,,male,Poland,Świerklaniec,1968-02-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197501.jpg,mailto:joachim.brudzinski@europarl.europa.eu,http://brudzinski.pl/,https://twitter.com/jbrudzinski,https://www.facebook.com/JoachimBrudzinski,,https://www.instagram.com/joachimbrudzinski,https://data.europarl.europa.eu/person/197501
197514,Mr,Andrzej,Halicki,,,male,Poland,Warszawa,1961-11-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197514.jpg,mailto:andrzej.halicki@europarl.europa.eu,https://halicki.pl/,https://twitter.com/AndrzejHalicki,https://www.facebook.com/halickipl/,,https://www.instagram.com/andrzej_halicki/,https://data.europarl.europa.eu/person/197514
197462,Mr,Erik,Marquardt,,,male,Germany,Neubrandenburg,1987-10-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197462.jpg,mailto:erik.marquardt@europarl.europa.eu,,https://twitter.com/erikmarquardt,https://www.facebook.com/ErikMarquardtde/,,https://www.instagram.com/erikmarquardt/,https://data.europarl.europa.eu/person/197462
197473,Mr,Christian,Doleschal,,,male,Germany,Kemnath,1988-04-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197473.jpg,mailto:europa@christian-doleschal.de; mailto:christian.doleschal@europarl.europa.eu,http://christian-doleschal.de/,https://twitter.com/doleschal,https://www.facebook.com/doleschalchristian/,,https://www.instagram.com/herr_dole/,https://data.europarl.europa.eu/person/197473
197463,Mr,Olivier,Chastel,,,male,Belgium,Liège,1964-11-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197463.jpg,mailto:olivier.chastel@europarl.europa.eu,,,https://www.facebook.com/OlivierChastel/,,https://www.instagram.com/ochastel/,https://data.europarl.europa.eu/person/197463
197439,Mr,Damian,Boeselager,,,male,Germany,Frankfurt am Main,1988-03-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197439.jpg,mailto:damian.boeselager@europarl.europa.eu,,https://twitter.com/d_boeselager,,https://www.facebook.com/damina.boeselager,https://www.instagram.com/damian.boeselager,https://data.europarl.europa.eu/person/197439
197510,Mr,Jarosław,Duda,,,male,Poland,Wroclaw,1964-04-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197510.jpg,mailto:jaroslaw.duda@europarl.europa.eu,,https://twitter.com/jaroslawduda,,,,https://data.europarl.europa.eu/person/197510
197431,Mr,Patrick,Breyer,,,male,Germany,Frankfurt-am-Main,1977-04-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197431.jpg,mailto:patrick.breyer@europarl.europa.eu,https://www.patrick-breyer.de,https://twitter.com/echo_pbreyer,,,https://www.instagram.com/patrickbreyer_mep/,https://data.europarl.europa.eu/person/197431
197441,Mr,Predrag Fred,Matić,,,male,Croatia,Pozega,1962-06-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197441.jpg,mailto:fred.matic@europarl.europa.eu,,https://twitter.com/fred_matic,https://www.facebook.com/predragmaticfred/,,,https://data.europarl.europa.eu/person/197441
197446,Mr,Milan,Brglez,,,male,Slovenia,,1967-09-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197446.jpg,mailto:milan.brglez@europarl.europa.eu,,,,https://www.facebook.com/milan.brglez,,https://data.europarl.europa.eu/person/197446
197534,Mr,François-Xavier,Bellamy,,,male,France,Paris,1985-10-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197534.jpg,mailto:fxbellamy@europarl.europa.eu; mailto:francois-xavier.bellamy@europarl.europa.eu,https://www.fxbellamy.fr/,https://twitter.com/fxbellamy,https://www.facebook.com/fx.bellamy/,,https://www.instagram.com/fxbellamy/,https://data.europarl.europa.eu/person/197534
197445,Mr,Moritz,Körner,,,male,Germany,Wiesbaden,1990-08-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197445.jpg,mailto:moritz.koerner@europarl.europa.eu,https://moritz-koerner.eu/,https://twitter.com/moritzkoerner,,https://www.facebook.com/moritzkoernerfdp,https://www.instagram.com/moritz_koerner,https://data.europarl.europa.eu/person/197445
197448,Mr,Rasmus,Andresen,,,male,Germany,Essen,1986-02-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197448.jpg,mailto:rasmus.andresen@europarl.europa.eu,,https://twitter.com/RasmusAndresen,https://www.facebook.com/AndresenRasmus/,,https://www.instagram.com/gruenrasmus,https://data.europarl.europa.eu/person/197448
197449,Mr,Michael,Bloss,,,male,Germany,Filderstadt,1986-11-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197449.jpg,mailto:michael.bloss@europarl.europa.eu,http://www.michaelbloss.eu,https://twitter.com/micha_bloss,https://www.facebook.com/michabloss,,https://www.instagram.com/michabloss/,https://data.europarl.europa.eu/person/197449
197478,Mr,Lars Patrick,Berg,,,male,Germany,Frankfurt/Main,1966-01-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197478.jpg,mailto:larspatrick.berg@europarl.europa.eu,https://larspatrickberg.de/,https://twitter.com/L_P_Berg,https://www.facebook.com/larspatrickberg/,,,https://data.europarl.europa.eu/person/197478
197512,Mr,Benoît,Biteau,,,male,France,Royan,1967-04-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197512.jpg,mailto:benoit.biteau@europarl.europa.eu; mailto:benoit.biteau@orange.fr,,https://twitter.com/benoitbiteau,,https://fr-fr.facebook.com/benoit.biteau.9,,https://data.europarl.europa.eu/person/197512
197493,Mr,Jaak,Madison,,,male,Estonia,Paide,1991-04-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197493.jpg,mailto:jaak.madison@europarl.europa.eu,https://jaakmadison.ee/,https://twitter.com/jaakmadison,,https://www.facebook.com/madisonjaak/,https://www.instagram.com/jaakmadison/,https://data.europarl.europa.eu/person/197493
197472,Mr,Filip,De Man,,,male,Belgium,,1955-11-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197472.jpg,mailto:filip.deman@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197472
197489,Mr,Bernhard,Zimniok,,,male,Germany,Schnaittenbach,1953-06-21^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197489.jpg,mailto:bernhard.zimniok@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197489
197482,Mr,Joachim,Kuhs,,,male,Germany,Schonach,1956-06-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197482.jpg,mailto:joachim.kuhs@europarl.europa.eu,https://www.joachimkuhs.de/,https://twitter.com/joachim_kuhs,https://www.facebook.com/joachimkuhs/,,https://www.instagram.com/joachimkuhs/,https://data.europarl.europa.eu/person/197482
197480,Mr,Nicolaus,Fest,,,male,Germany,Berlin,1962-07-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197480.jpg,mailto:nicolaus.fest@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197480
197428,Mr,Nicolas,Schmit,,,male,Luxembourg,Differdange,1953-12-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197428.jpg,,,,,,,https://data.europarl.europa.eu/person/197428
197430,Mr,Engin,Eroglu,,,male,Germany,Schwalmstadt,1982-02-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197430.jpg,mailto:engin.eroglu@freiewaehler-hessen.de; mailto:engin.eroglu@europarl.europa.eu,,https://twitter.com/engineroglu_fw,https://www.facebook.com/EnginEroglu.FREIEWAEHLER/,,https://www.instagram.com/engin_eroglu_/,https://data.europarl.europa.eu/person/197430
197458,Mr,Benoît,Lutgen,,,male,Belgium,Bastogne,1970-03-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197458.jpg,mailto:benoit.lutgen@europarl.europa.eu,,https://twitter.com/BenoitLutgen,,,,https://data.europarl.europa.eu/person/197458
197503,Mr,David,Cormand,,,male,France,,1974-11-30^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197503.jpg,mailto:david.cormand@europarl.europa.eu,https://www.davidcormand.fr/,https://twitter.com/DavidCormand,,https://www.facebook.com/david.cormand,,https://data.europarl.europa.eu/person/197503
197523,Mr,Łukasz,Kohut,,,male,Poland,Katowice,1982-09-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197523.jpg,mailto:lukasz.kohut@europarl.europa.eu,,https://twitter.com/lukaszkohut,https://facebook.com/KohutLukaszMarcin/,,https://www.instagram.com/lukaszkohut/,https://data.europarl.europa.eu/person/197523
197526,Mr,Martin,Hlaváček,,,male,Czechia,Polička,1980-01-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197526.jpg,mailto:martin.hlavacek@europarl.europa.eu,https://www.martin-hlavacek.eu,,,,,https://data.europarl.europa.eu/person/197526
197528,Mr,Ondřej,Knotek,,,male,Czechia,Sušice,1984-08-31^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197528.jpg,mailto:ondrej.knotek@europarl.europa.eu; mailto:ondrej.knotek@ep.europa.eu,https://ondrejknotek.eu/,https://twitter.com/KnotekOndrej?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,https://www.facebook.com/knotekondra/,https://www.instagram.com/ondrej_knotek/?hl=en,https://data.europarl.europa.eu/person/197528
197492,Mr,Bartosz,Arłukowicz,,,male,Poland,Resko,1971-12-30^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197492.jpg,,,,,,,https://data.europarl.europa.eu/person/197492
197443,Mr,Andreas,Glück,,,male,Germany,Münsingen,1975-03-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197443.jpg,mailto:andreas.glueck@europarl.europa.eu,https://www.andreas-glueck.com/,https://twitter.com/andi_glueck,https://www.facebook.com/glueck.fuer.europa,,https://www.instagram.com/glueckfuereuropa/,https://data.europarl.europa.eu/person/197443
197465,Mr,Niklas,Nienaß,,,male,Germany,Marl,1992-04-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197465.jpg,mailto:niklas.nienass@europarl.europa.eu,,https://twitter.com/nnienass,,,,https://data.europarl.europa.eu/person/197465
197507,Mr,Włodzimierz,Cimoszewicz,,,male,Poland,Warszawa,1950-09-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197507.jpg,mailto:wlodzimierz.cimoszewicz@europarl.europa.eu,,,https://www.facebook.com/PremierCimoszewicz,https://www.facebook.com/wlodzimierz.cimoszewicz.9,,https://data.europarl.europa.eu/person/197507
197436,Mr,Helmut,Geuking,,,male,Germany,Coesfeld,1964-01-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197436.jpg,,,,,,,https://data.europarl.europa.eu/person/197436
197504,Mr,Jérémy,Decerle,,,male,France,Saint-Remy,1984-07-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197504.jpg,mailto:jeremy.decerle@europarl.europa.eu,https://jeremydecerle.eu/,https://twitter.com/JDecerle,,,,https://data.europarl.europa.eu/person/197504
197457,Ms,Henrike,Hahn,,,female,Germany,Munchen,1970-09-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197457.jpg,mailto:henrike.hahn@europarl.europa.eu,http://henrike-hahn.de/,https://twitter.com/henrikehahn?lang=en,https://www.facebook.com/henrike.hahn.16,,https://www.instagram.com/henrikehahn/,https://data.europarl.europa.eu/person/197457
197453,Ms,Anna,Deparnay-Grunenberg,,,female,Germany,Berlin,1976-06-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197453.jpg,mailto:anna.deparnay-grunenberg@europarl.europa.eu,http://deparnay-grunenberg.eu,,,,,https://data.europarl.europa.eu/person/197453
197506,Ms,Caroline,Roose,,,female,Belgium,Oostende,1968-11-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197506.jpg,mailto:caroline.roose@europarl.europa.eu,https://carolineroose.eu/,https://twitter.com/CarolineRooseEU,https://www.facebook.com/CarolineRooseEU/,,https://www.instagram.com/CarolineRooseEU/,https://data.europarl.europa.eu/person/197506
197519,Ms,Beata,Kempa,,,female,Poland,Syców,1966-02-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197519.jpg,mailto:beata.kempa@europarl.europa.eu,,https://twitter.com/BeataKempa_MEP,https://www.facebook.com/beatakempapl,,,https://data.europarl.europa.eu/person/197519
197531,Ms,Gwendoline,Delbos-Corfield,,,female,France,,1977-03-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197531.jpg,mailto:gwendoline.delbos-corfield@europarl.europa.eu,,https://twitter.com/gdelboscorfield,https://www.facebook.com/GDelbosCorfieldEU,,https://www.instagram.com/gdelboscorfield.eu/,https://data.europarl.europa.eu/person/197531
197536,Ms,Nathalie,Colin-Oesterlé,,,female,France,Ollioules,1965-05-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197536.jpg,mailto:nathalie.colin-oesterle@europarl.europa.eu,https://ncometz.com/,https://twitter.com/ncolin_oesterle,,,https://www.instagram.com/nco.metz/,https://data.europarl.europa.eu/person/197536
197522,Ms,Radka,Maxová,,,female,Czechia,Pardubice,1968-12-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197522.jpg,mailto:radka.maxova@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197522
197461,Ms,Katrin,Langensiepen,,,female,Germany,Langenhagen,1979-10-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197461.jpg,mailto:katrin.langensiepen@europarl.europa.eu,http://katrin-langensiepen.eu,https://twitter.com/k_langensiepen,https://www.facebook.com/KLangensiepen/,,https://www.instagram.com/katrinlangensiepen,https://data.europarl.europa.eu/person/197461
197527,Ms,Anne-Sophie,Pelletier,,,female,France,Besançon,1976-02-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197527.jpg,mailto:anne-sophie.pelletier@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197527
197469,Ms,Assita,Kanko,,,female,Belgium,Godyr,1980-07-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197469.jpg,mailto:assita.kanko@europarl.europa.eu,https://www.assita-kanko.be/,https://twitter.com/assita_kanko,,https://www.facebook.com/KankoAssita,https://www.instagram.com/assita_kanko/,https://data.europarl.europa.eu/person/197469
197505,Ms,Catherine,Chabaud,,,female,France,Bron,1962-11-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197505.jpg,mailto:catherine.chabaud@europarl.europa.eu,http://www.catherinechabaud.fr/,https://twitter.com/CathChabaud,,https://www.facebook.com/catherine.chabaud,https://www.instagram.com/cathchab56/,https://data.europarl.europa.eu/person/197505
197447,Ms,Irena,Joveva,,,female,Slovenia,Kranj,1989-02-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197447.jpg,mailto:irena.joveva@europarl.europa.eu,https://www.irenajoveva.si/,https://twitter.com/ijoveva,https://www.facebook.com/ijoveva/,,https://www.instagram.com/ijoveva/,https://data.europarl.europa.eu/person/197447
197535,Ms,Agnès,Evren,,,female,France,Paris,1970-12-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197535.jpg,,,,,,,https://data.europarl.europa.eu/person/197535
197502,Ms,Marie-Pierre,Vedrenne,,,female,France,,1982-12-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197502.jpg,mailto:marie-pierre.vedrenne@europarl.europa.eu,https://mp-vedrenne.eu/,https://twitter.com/mariepierrev,https://www.facebook.com/MariePierre.Vedrenne,,,https://data.europarl.europa.eu/person/197502
197464,Ms,Hannah,Neumann,,,female,Germany,Speyer,1984-04-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197464.jpg,mailto:hannah.neumann@europarl.europa.eu,https://hannahneumann.eu/,https://twitter.com/HNeumannMEP,,https://www.facebook.com/HNeumannMEP/,https://www.instagram.com/hneumannmep/,https://data.europarl.europa.eu/person/197464
197470,Ms,Saskia,Bricmont,,,female,Belgium,Tournai,1985-03-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197470.jpg,mailto:saskia.bricmont@europarl.europa.eu; mailto:saskia.bricmont@ecolo.be,http://saskiabricmont.eu,https://twitter.com/bricmontsaskia,https://www.facebook.com/bricmontsaskia,,https://www.instagram.com/saskiabricmont/,https://data.europarl.europa.eu/person/197470
197525,Ms,Ewa,Kopacz,,,female,Poland,Skaryszew,1956-12-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197525.jpg,mailto:ewabozena.kopacz@europarl.europa.eu; mailto:ewa.kopacz@europarl.europa.eu,,https://twitter.com/ewakopacz,https://www.facebook.com/KopaczEwa/,,https://www.instagram.com/kopacz_ewa/,https://data.europarl.europa.eu/person/197525
197533,Ms,Manon,Aubry,,,female,France,Frejus,1989-12-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197533.jpg,mailto:manon.aubry@europarl.europa.eu,,https://twitter.com/manonaubryfr,https://www.facebook.com/ManonAubryFR,,https://www.instagram.com/manonaubryfr,https://data.europarl.europa.eu/person/197533
197459,Ms,Pierrette,Herzberger-Fofana,,,female,Germany,Bamako,1949-03-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197459.jpg,mailto:pierrette.herzberger-fofana@europarl.europa.eu,,,,https://www.facebook.com/pierrette.herzbergerfofana,,https://data.europarl.europa.eu/person/197459
197520,Ms,Izabela-Helena,Kloc,,,female,Poland,Mikołów,1963-05-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197520.jpg,mailto:izabela.kloc@europarl.europa.eu,,https://twitter.com/IzabelaKloc,https://www.facebook.com/izabela.kloc,https://www.facebook.com/izabela.kloc.125,https://www.instagram.com/klocizabela,https://data.europarl.europa.eu/person/197520
197435,Ms,Gabriele,Bischoff,,,female,Germany,Bad Wildungen,1961-01-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197435.jpg,mailto:gabriele.bischoff@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197435
197515,Ms,Pernille,Weiss,,,female,Denmark,Middelfart,1968-03-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197515.jpg,mailto:pernille.weiss@europarl.europa.eu,https://pernilleweiss.dk/,https://twitter.com/WeissPernille,https://www.facebook.com/pernilleweiss/,,https://www.instagram.com/pernillewiisweiss,https://data.europarl.europa.eu/person/197515
197466,Ms,Jutta,Paulus,,,female,Germany,Giessen,1967-05-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197466.jpg,mailto:jutta.paulus@europarl.europa.eu,https://www.jutta-paulus.de/,https://twitter.com/juttapaulusrlp,,https://www.facebook.com/JuttaPaulusRLP/,https://www.instagram.com/jutta.paulus/,https://data.europarl.europa.eu/person/197466
197471,Ms,Petra,De Sutter,,,female,Belgium,Oudenaarde,1963-06-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197471.jpg,,,,,,,https://data.europarl.europa.eu/person/197471
197494,Ms,Nathalie,Loiseau,,,female,France,Neuilly-sur-Seine,1964-06-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197494.jpg,mailto:Nathalie.Loiseau@europarl.europa.eu; mailto:nathalie.loiseau@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197494
197427,Ms,Marlene,Mortler,,,female,Germany,Lauf,1955-10-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197427.jpg,mailto:marlene.mortler@europarl.europa.eu; mailto:marlene.mortler@ep.europa.eu,https://marlenemortler.de/,,,,https://www.instagram.com/marlene.mortler.csu/,https://data.europarl.europa.eu/person/197427
197433,Ms,Katarina,Barley,,,female,Germany,Köln,1968-11-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197433.jpg,mailto:katarina.barley@europarl.europa.eu,,https://twitter.com/KATARINABARLEY,https://www.facebook.com/katarina.barley/,,https://www.instagram.com/katarina.barley/,https://data.europarl.europa.eu/person/197433
197440,Ms,Delara,Burkhardt,,,female,Germany,Hamburg,1992-11-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197440.jpg,mailto:delara.burkhardt@europarl.europa.eu,,https://twitter.com/delarabur,https://www.facebook.com/delarabur,,https://www.instagram.com/delarabur,https://data.europarl.europa.eu/person/197440
197511,Ms,Salima,Yenbou,,,female,France,Aubervilliers,1971-03-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197511.jpg,mailto:salima.yenbou@europarl.europa.eu,,https://twitter.com/salima_yenbou,https://www.facebook.com/YenbouSalima,,https://www.instagram.com/salimayenbou/,https://data.europarl.europa.eu/person/197511
197491,Ms,Marina,Kaljurand,,,female,Estonia,Tallinn,1962-09-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197491.jpg,mailto:marina.kaljurand@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197491
197499,Ms,Chrysoula,Zacharopoulou,,,female,Greece,Sparte,1976-05-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197499.jpg,,,,,,,https://data.europarl.europa.eu/person/197499
197529,Ms,Leila,Chaibi,,,female,France,Dijon,1982-10-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197529.jpg,mailto:leila.chaibi@europarl.europa.eu,,https://twitter.com/leilachaibi,,,,https://data.europarl.europa.eu/person/197529
197444,Ms,Svenja,Hahn,,,female,Germany,Hamburg,1989-07-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197444.jpg,mailto:svenja.hahn@europarl.europa.eu,http://svenjahahn.eu,https://twitter.com/svenja_hahn,https://www.facebook.com/svenjahahnfdp/,,https://www.instagram.com/svenja_ilona_hahn,https://data.europarl.europa.eu/person/197444
197490,Ms,Magdalena,Adamowicz,,,female,Poland,Slupsk,1973-04-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197490.jpg,mailto:magdalena.adamowicz@europarl.europa.eu,https://adamowiczmagdalena.pl,https://twitter.com/Adamowicz_Magda,https://www.facebook.com/adamowicz.magdalena,,https://www.instagram.com/adamowicz_magda,https://data.europarl.europa.eu/person/197490
197532,Ms,Elżbieta,Kruk,,,female,Poland,Lublin,1959-11-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197532.jpg,mailto:elzbieta.kruk@europarl.europa.eu,,,https://www.facebook.com/kruk.elzbieta/,,,https://data.europarl.europa.eu/person/197532
197468,Ms,Özlem,Demirel,,,female,Germany,Malatya,1984-03-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197468.jpg,mailto:oezlem.demirel@europarl.europa.eu,,https://twitter.com/oezlemademirel,https://www.facebook.com/oezlemalevdemirel,,,https://data.europarl.europa.eu/person/197468
197455,Ms,Cindy,Franssen,,,female,Belgium,Oudenaarde,1976-01-30^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197455.jpg,mailto:cindy.franssen@europarl.europa.eu,http://www.cindyfranssen.be,https://twitter.com/franssencindy,https://www.facebook.com/CindyFranssen76/,,https://instagram.com/cindy.franssen.90,https://data.europarl.europa.eu/person/197455
197538,Ms,Beata,Mazurek,,,female,Poland,Ostrow Mazowiecka,1967-10-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197538.jpg,mailto:beata.mazurek@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197538
197483,Ms,Sylvia,Limmer,,,female,Germany,Bayreuth,1966-02-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197483.jpg,mailto:sylvia.limmer@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197483
197437,Ms,Nicola,Beer,,,female,Germany,Wiesbaden,1970-01-23^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197437.jpg,,,,,,,https://data.europarl.europa.eu/person/197437
